X_features	Y_features	association	p-values	q-values
g_Massilistercora	Spermine	0.14305786	0.2755232	0.685982487
s_Massilistercora_timonensis	Spermine	0.14305786	0.2755232	0.685982487
g_Erysipelatoclostridium	Spermine	-0.214979972	0.099035498	0.479282906
s_.Clostridium._innocuum	Spermine	-0.202967121	0.119864614	0.521087
s_Erysipelatoclostridium_ramosum	Spermine	0.359782286	0.004750935	0.136063305
g_Faecalibaculum	Spermine	-0.499860931	4.78E-05	0.011303127
s_Faecalibaculum_rodentium	Spermine	-0.499860931	4.78E-05	0.011303127
g_Longicatena	Spermine	-0.057909983	0.660297936	0.8842548
s_Longicatena_caecimuris	Spermine	-0.057909983	0.660297936	0.8842548
g_Turicimonas	Spermine	-0.164171448	0.210045394	0.623926969
s_Turicimonas_muris	Spermine	-0.164171448	0.210045394	0.623926969
g_Desulfovibrio	Spermine	0.065658646	0.618181426	0.86603393
g_Helicobacter	Spermine	0.159895751	0.222327306	0.636003129
s_Helicobacter_apodemus	Spermine	0.353429857	0.005604239	0.145849731
s_Helicobacter_cinaedi	Spermine	0.003626803	0.978059181	0.993381549
s_Helicobacter_hepaticus	Spermine	0.230038378	0.077030254	0.433164584
s_Helicobacter_typhlonius	Spermine	0.277159833	0.032040588	0.314735424
g_Akkermansia	Spermine	-0.090051142	0.493816057	0.806704916
s_Akkermansia_muciniphila	Spermine	-0.090051142	0.493816057	0.806704916
g_Bifidobacterium	Stachydrine	-0.130721135	0.31947304	0.716387166
s_Bifidobacterium_pseudolongum	Stachydrine	-0.10913134	0.406522634	0.767407062
g_Curtobacterium	Stachydrine	0.085915141	0.513946512	0.816868923
s_Curtobacterium_flaccumfaciens	Stachydrine	0.085915141	0.513946512	0.816868923
g_Adlercreutzia	Stachydrine	-0.046403068	0.724789331	0.914165696
s_Adlercreutzia_equolifaciens	Stachydrine	-0.115786124	0.378330291	0.754532312
s_Adlercreutzia_hattorii	Stachydrine	0.084174556	0.52254071	0.821425799
s_Bacteroides_caccae	Stachydrine	0.191114371	0.143537136	0.550724084
s_Bacteroides_caecimuris	Stachydrine	0.210089054	0.107147535	0.496622531
s_Bacteroides_fragilis	Stachydrine	-0.12322672	0.348237986	0.73377731
s_Bacteroides_intestinalis	Stachydrine	-0.162435225	0.214973699	0.628878284
s_Bacteroides_luhongzhouii	Stachydrine	-0.123649725	0.34657298	0.733038527
s_Bacteroides_ovatus	Stachydrine	0.109714662	0.404003725	0.76653676
s_Bacteroides_sp._CBA7301	Stachydrine	0.02309602	0.860953167	0.958589329
s_Bacteroides_thetaiotaomicron	Stachydrine	0.026284878	0.841986459	0.954634553
s_Bacteroides_xylanisolvens	Stachydrine	0.043395472	0.741986398	0.921441182
s_Bacteroides_zhangwenhongii	Stachydrine	0.029868071	0.820780865	0.948329933
s_Phocaeicola_dorei	Stachydrine	0.008570672	0.948179763	0.985007615
g_Duncaniella	Stachydrine	0.256880479	0.047555899	0.368008139
s_Duncaniella_dubosii	Stachydrine	0.270662277	0.036469516	0.330448883
g_Muribaculum	Stachydrine	-0.012447902	0.924794325	0.976729815
s_Muribaculum_gordoncarteri	Stachydrine	-0.018866614	0.886228075	0.966934415
s_Muribaculum_intestinale	Stachydrine	0.024979508	0.849740392	0.957092886
g_Sodaliphilus	Stachydrine	0.303037078	0.018594005	0.248395309
s_Sodaliphilus_pleomorphus	Stachydrine	0.303037078	0.018594005	0.248395309
g_Odoribacter	Stachydrine	-0.142230473	0.278338406	0.688246987
s_Odoribacter_splanchnicus	Stachydrine	-0.142230473	0.278338406	0.688246987
g_Prevotella	Stachydrine	0.113470514	0.388004281	0.758237374
s_Alistipes_communis	Stachydrine	0.055017251	0.676302835	0.892440854
s_Alistipes_dispar	Stachydrine	-0.114498005	0.383693721	0.756763241
s_Alistipes_finegoldii	Stachydrine	-0.15717756	0.230390825	0.642941605
s_Alistipes_onderdonkii	Stachydrine	-0.009710801	0.941297695	0.982188108
s_Alistipes_senegalensis	Stachydrine	0.060639808	0.645331772	0.879068737
s_Alistipes_shahii	Stachydrine	-0.134892962	0.304136937	0.704613443
s_Parabacteroides_goldsteinii	Stachydrine	0.08140216	0.536376388	0.828188616
s_Parabacteroides_johnsonii	Stachydrine	-0.003810641	0.976947325	0.993381549
s_Parabacteroides_merdae	Stachydrine	0.32802431	0.010508296	0.201241326
g_Mucispirillum	Stachydrine	-0.23676864	0.068543673	0.411984586
s_Mucispirillum_schaedleri	Stachydrine	-0.23676864	0.068543673	0.411984586
g_Staphylococcus	Stachydrine	-0.22326171	0.086397278	0.450523809
g_Enterococcus	Stachydrine	0.215757374	0.097791294	0.475831648
s_Enterococcus_faecalis	Stachydrine	0.256713764	0.047705243	0.368255121
s_Enterococcus_faecium	Stachydrine	-0.062352385	0.636013068	0.874575712
g_Lactobacillus	Stachydrine	-0.268383834	0.038138137	0.335017356
s_Lactobacillus_intestinalis	Stachydrine	-0.098988502	0.451760659	0.785648927
s_Lactobacillus_johnsonii	Stachydrine	-0.124596924	0.342862611	0.731064958
s_Lactobacillus_taiwanensis	Stachydrine	-0.378450022	0.002867935	0.108538564
g_Ligilactobacillus	Stachydrine	-0.153324627	0.242163944	0.653597533
s_Ligilactobacillus_murinus	Stachydrine	-0.142487982	0.277460186	0.687479577
g_Limosilactobacillus	Stachydrine	-0.09580439	0.466513035	0.791932039
s_Limosilactobacillus_reuteri	Stachydrine	-0.099638789	0.448779724	0.78405193
g_Candidatus_Arthromitus	Stachydrine	0.232022529	0.074445925	0.426802109
g_Clostridium	Stachydrine	0.047986218	0.71579048	0.911189018
s_Clostridium_sp._MD294	Stachydrine	0.068603343	0.60248173	0.857718357
g_Hungatella	Stachydrine	-0.036566729	0.781489041	0.935830322
s_Hungatella_hathewayi	Stachydrine	-0.036566729	0.781489041	0.935830322
g_Eubacterium	Stachydrine	0.172711868	0.186962064	0.597793853
g_Blautia	Stachydrine	0.126983245	0.333625028	0.722823932
s_Blautia_producta	Stachydrine	0.085383144	0.516565644	0.817854185
s_Blautia_pseudococcoides	Stachydrine	0.064991178	0.621764116	0.867611609
s_Blautia_wexlerae	Stachydrine	0.171115502	0.191131822	0.603766704
g_Coprococcus	Stachydrine	0.093386976	0.47788476	0.798743643
s_Enterocloster_bolteae	Stachydrine	-0.068854372	0.60115149	0.857318259
s_Enterocloster_clostridioformis	Stachydrine	-0.171395227	0.190396397	0.602618142
g_Faecalicatena	Stachydrine	-0.007919196	0.952113934	0.985832453
s_Faecalicatena_sp._Marseille.Q4148	Stachydrine	-0.007919196	0.952113934	0.985832453
s_.Clostridium._scindens	Stachydrine	0.108559441	0.409001052	0.768299953
s_Lachnoclostridium_phocaeense	Stachydrine	-0.024340771	0.85353972	0.957674619
s_Lachnoclostridium_sp._YL32	Stachydrine	-0.02072798	0.875089141	0.964695209
g_Marvinbryantia	Stachydrine	-0.023785045	0.856847975	0.957968824
s_Marvinbryantia_formatexigens	Stachydrine	-0.023785045	0.856847975	0.957968824
g_Mediterraneibacter	Stachydrine	0.158103865	0.22762051	0.640592925
s_.Ruminococcus._gnavus	Stachydrine	0.190868196	0.144063341	0.551795588
g_Roseburia	Stachydrine	0.20050571	0.124517578	0.528757109
s_Roseburia_intestinalis	Stachydrine	-0.026904584	0.838310553	0.953308538
g_Simiaoa	Stachydrine	0.048375221	0.713585154	0.911093107
.s_Simiaoa_sunii	Stachydrine	0.048375221	0.713585154	0.911093107
g_Acutalibacter	Stachydrine	0.097029648	0.46080567	0.790004357
s_Acutalibacter_muris	Stachydrine	0.097029648	0.46080567	0.790004357
g_Anaerotruncus	Stachydrine	0.106120133	0.419670082	0.773529376
s_Anaerotruncus_colihominis	Stachydrine	0.106120133	0.419670082	0.773529376
g_Dysosmobacter	Stachydrine	0.021978938	0.867616444	0.960920066
s_Dysosmobacter_welbionis	Stachydrine	0.035819485	0.785847212	0.936532262
g_Faecalibacterium	Stachydrine	0.040206171	0.760360325	0.928630115
s_Faecalibacterium_duncaniae	Stachydrine	0.158068844	0.227724825	0.640592925
s_Faecalibacterium_prausnitzii	Stachydrine	-0.017894357	0.892055189	0.969413522
g_Oscillibacter	Stachydrine	-0.033066442	0.801959364	0.941315198
s_Oscillibacter_sp._NSJ-62	Stachydrine	-0.033066442	0.801959364	0.941315198
g_Vescimonas	Stachydrine	0.123648309	0.346578546	0.733038527
g_Clostridioides	Stachydrine	-0.061018645	0.643265655	0.87755767
s_Clostridioides_difficile	Stachydrine	-0.040679096	0.757627141	0.927278258
g_Intestinimonas	Stachydrine	-0.114855176	0.382202019	0.756763241
s_Intestinimonas_butyriciproducens	Stachydrine	-0.114855176	0.382202019	0.756763241
g_Massilistercora	Stachydrine	0.193236338	0.13906074	0.544055253
s_Massilistercora_timonensis	Stachydrine	0.193236338	0.13906074	0.544055253
g_Erysipelatoclostridium	Stachydrine	0.015310021	0.907570919	0.973288661
s_.Clostridium._innocuum	Stachydrine	-0.002584087	0.984366282	0.994603881
s_Erysipelatoclostridium_ramosum	Stachydrine	-0.11495077	0.381803366	0.756763241
g_Faecalibaculum	Stachydrine	0.080100307	0.542934659	0.830861578
s_Faecalibaculum_rodentium	Stachydrine	0.080100307	0.542934659	0.830861578
g_Longicatena	Stachydrine	0.12198549	0.35315216	0.737508478
s_Longicatena_caecimuris	Stachydrine	0.12198549	0.35315216	0.737508478
g_Turicimonas	Stachydrine	0.3495912	0.006182735	0.154494468
s_Turicimonas_muris	Stachydrine	0.3495912	0.006182735	0.154494468
g_Desulfovibrio	Stachydrine	0.117217189	0.372424688	0.751801624
g_Helicobacter	Stachydrine	0.088000074	0.503747196	0.812002677
s_Helicobacter_apodemus	Stachydrine	-0.163517463	0.211892308	0.626075828
s_Helicobacter_cinaedi	Stachydrine	0.245890909	0.058253553	0.388990493
s_Helicobacter_hepaticus	Stachydrine	0.000256826	0.998446107	0.999222179
s_Helicobacter_typhlonius	Stachydrine	-0.011728391	0.929129855	0.978075359
g_Akkermansia	Stachydrine	-0.29496583	0.02214364	0.264794874
s_Akkermansia_muciniphila	Stachydrine	-0.29496583	0.02214364	0.264794874
g_Bifidobacterium	Succinic_acid	-0.034055358	0.796161919	0.939201929
s_Bifidobacterium_pseudolongum	Succinic_acid	-0.119632895	0.362582844	0.744609239
g_Curtobacterium	Succinic_acid	0.054227233	0.680699093	0.894853219
s_Curtobacterium_flaccumfaciens	Succinic_acid	0.054227233	0.680699093	0.894853219
g_Adlercreutzia	Succinic_acid	-0.003582209	0.978328893	0.993381549
s_Adlercreutzia_equolifaciens	Succinic_acid	0.019814724	0.880551444	0.965260371
s_Adlercreutzia_hattorii	Succinic_acid	0.087198381	0.507656656	0.813682868
s_Bacteroides_caccae	Succinic_acid	-0.055436533	0.673973974	0.891383015
s_Bacteroides_caecimuris	Succinic_acid	-0.204430121	0.117162547	0.516041782
s_Bacteroides_fragilis	Succinic_acid	-0.018620083	0.887705077	0.967620133
s_Bacteroides_intestinalis	Succinic_acid	0.06867887	0.602081365	0.857557471
s_Bacteroides_luhongzhouii	Succinic_acid	-0.08737807	0.506779056	0.813682868
s_Bacteroides_ovatus	Succinic_acid	-0.148262599	0.258248644	0.67094499
s_Bacteroides_sp._CBA7301	Succinic_acid	-0.15067936	0.250481572	0.663639497
s_Bacteroides_thetaiotaomicron	Succinic_acid	-0.149481517	0.254311154	0.667917117
s_Bacteroides_xylanisolvens	Succinic_acid	-0.076457647	0.561489166	0.839489881
s_Bacteroides_zhangwenhongii	Succinic_acid	0.088083376	0.503341862	0.81178642
s_Phocaeicola_dorei	Succinic_acid	0.031136387	0.813304523	0.945951965
g_Duncaniella	Succinic_acid	-0.022357614	0.865356628	0.959857949
s_Duncaniella_dubosii	Succinic_acid	-0.043109433	0.743628635	0.922269949
g_Muribaculum	Succinic_acid	-0.23189012	0.074616209	0.426802109
s_Muribaculum_gordoncarteri	Succinic_acid	-0.244122092	0.06014454	0.393030017
s_Muribaculum_intestinale	Succinic_acid	-0.109317618	0.405717255	0.767241357
g_Sodaliphilus	Succinic_acid	0.021255953	0.871933891	0.96289627
s_Sodaliphilus_pleomorphus	Succinic_acid	0.021255953	0.871933891	0.96289627
g_Odoribacter	Succinic_acid	-0.043892455	0.739135782	0.919652476
s_Odoribacter_splanchnicus	Succinic_acid	-0.043892455	0.739135782	0.919652476
g_Prevotella	Succinic_acid	-0.141964881	0.279246118	0.688657927
s_Alistipes_communis	Succinic_acid	-0.037554215	0.77573995	0.933880999
s_Alistipes_dispar	Succinic_acid	0.030354625	0.81791086	0.947706801
s_Alistipes_finegoldii	Succinic_acid	-0.012558984	0.924125174	0.976351906
s_Alistipes_onderdonkii	Succinic_acid	-0.107923938	0.411765354	0.768299953
s_Alistipes_senegalensis	Succinic_acid	-0.075929085	0.564206086	0.840786065
s_Alistipes_shahii	Succinic_acid	0.011929765	0.927916229	0.977467777
s_Parabacteroides_goldsteinii	Succinic_acid	-0.110869186	0.39904515	0.764725064
s_Parabacteroides_johnsonii	Succinic_acid	-0.00103524	0.993736476	0.998023545
s_Parabacteroides_merdae	Succinic_acid	-0.137389863	0.295189784	0.699180636
g_Mucispirillum	Succinic_acid	-0.066716607	0.612520826	0.86379553
s_Mucispirillum_schaedleri	Succinic_acid	-0.066716607	0.612520826	0.86379553
g_Staphylococcus	Succinic_acid	0.005522995	0.966593328	0.990658528
g_Enterococcus	Succinic_acid	-0.023428145	0.858973914	0.95820087
s_Enterococcus_faecalis	Succinic_acid	-0.033804054	0.797634144	0.939513068
s_Enterococcus_faecium	Succinic_acid	0.005846824	0.964635815	0.990171064
g_Lactobacillus	Succinic_acid	-0.006876099	0.958415386	0.987257362
s_Lactobacillus_intestinalis	Succinic_acid	0.071546438	0.586967857	0.851636439
s_Lactobacillus_johnsonii	Succinic_acid	-0.07979332	0.544486793	0.831615216
s_Lactobacillus_taiwanensis	Succinic_acid	-0.020214687	0.878158516	0.965260371
g_Ligilactobacillus	Succinic_acid	0.191009972	0.143760117	0.551139031
s_Ligilactobacillus_murinus	Succinic_acid	0.202044822	0.121592305	0.523243183
g_Limosilactobacillus	Succinic_acid	0.127144299	0.333007265	0.722456439
s_Limosilactobacillus_reuteri	Succinic_acid	0.127226646	0.332691679	0.722146465
g_Candidatus_Arthromitus	Succinic_acid	-0.020120297	0.878723144	0.965260371
g_Clostridium	Succinic_acid	-0.136904361	0.296915893	0.699933377
s_Clostridium_sp._MD294	Succinic_acid	-0.115576103	0.379201688	0.755429259
g_Hungatella	Succinic_acid	0.078602724	0.550526733	0.835393739
s_Hungatella_hathewayi	Succinic_acid	0.078602724	0.550526733	0.835393739
g_Eubacterium	Succinic_acid	0.071211047	0.588726671	0.853213107
g_Blautia	Succinic_acid	0.05043915	0.701923694	0.906410785
s_Blautia_producta	Succinic_acid	0.096417039	0.463654493	0.791195084
s_Blautia_pseudococcoides	Succinic_acid	-0.020545948	0.876177446	0.964774787
s_Blautia_wexlerae	Succinic_acid	0.054317868	0.680194187	0.894853219
g_Coprococcus	Succinic_acid	0.104131397	0.428485066	0.775153831
s_Enterocloster_bolteae	Succinic_acid	0.09737844	0.459187945	0.790004357
s_Enterocloster_clostridioformis	Succinic_acid	0.063783335	0.628269514	0.87110727
g_Faecalicatena	Succinic_acid	-0.020546519	0.876174032	0.964774787
s_Faecalicatena_sp._Marseille.Q4148	Succinic_acid	-0.020546519	0.876174032	0.964774787
s_.Clostridium._scindens	Succinic_acid	0.050850191	0.699609295	0.904265739
s_Lachnoclostridium_phocaeense	Succinic_acid	-0.078190976	0.552622995	0.836001225
s_Lachnoclostridium_sp._YL32	Succinic_acid	0.008399429	0.94921376	0.985289363
g_Marvinbryantia	Succinic_acid	0.110142633	0.402161455	0.766324364
s_Marvinbryantia_formatexigens	Succinic_acid	0.110142633	0.402161455	0.766324364
g_Mediterraneibacter	Succinic_acid	0.100754775	0.44368944	0.78171631
s_.Ruminococcus._gnavus	Succinic_acid	0.016235062	0.902012939	0.971529655
g_Roseburia	Succinic_acid	0.078602724	0.550526733	0.835393739
s_Roseburia_intestinalis	Succinic_acid	-0.023599728	0.857951724	0.957968824
g_Simiaoa	Succinic_acid	0.027874963	0.832561498	0.952202783
.s_Simiaoa_sunii	Succinic_acid	0.027874963	0.832561498	0.952202783
g_Acutalibacter	Succinic_acid	-0.066744377	0.612372547	0.86378064
s_Acutalibacter_muris	Succinic_acid	-0.066744377	0.612372547	0.86378064
g_Anaerotruncus	Succinic_acid	0.003040339	0.981606398	0.993876367
s_Anaerotruncus_colihominis	Succinic_acid	0.003040339	0.981606398	0.993876367
g_Dysosmobacter	Succinic_acid	0.019722737	0.881101944	0.965371891
s_Dysosmobacter_welbionis	Succinic_acid	0.032592222	0.804743231	0.942574932
g_Faecalibacterium	Succinic_acid	0.109811709	0.40358554	0.76653676
s_Faecalibacterium_duncaniae	Succinic_acid	0.170681271	0.192277489	0.605403821
s_Faecalibacterium_prausnitzii	Succinic_acid	-0.035533866	0.787514771	0.937172338
g_Oscillibacter	Succinic_acid	-0.059552863	0.651274582	0.882163741
s_Oscillibacter_sp._NSJ-62	Succinic_acid	-0.059552863	0.651274582	0.882163741
g_Vescimonas	Succinic_acid	0.110009457	0.402734204	0.76653676
g_Clostridioides	Succinic_acid	0.152799742	0.243799123	0.655425674
s_Clostridioides_difficile	Succinic_acid	0.11310722	0.389535232	0.759690603
g_Intestinimonas	Succinic_acid	0.06449046	0.624457508	0.869099632
s_Intestinimonas_butyriciproducens	Succinic_acid	0.06449046	0.624457508	0.869099632
g_Massilistercora	Succinic_acid	0.046344209	0.725124613	0.914259035
s_Massilistercora_timonensis	Succinic_acid	0.046344209	0.725124613	0.914259035
g_Erysipelatoclostridium	Succinic_acid	0.146292089	0.264700666	0.675125238
s_.Clostridium._innocuum	Succinic_acid	0.153456407	0.24175459	0.653339572
s_Erysipelatoclostridium_ramosum	Succinic_acid	0.042846515	0.745139135	0.92255736
g_Faecalibaculum	Succinic_acid	0.033653869	0.798514319	0.939992832
s_Faecalibaculum_rodentium	Succinic_acid	0.033653869	0.798514319	0.939992832
g_Longicatena	Succinic_acid	0.097002873	0.460929981	0.790004357
s_Longicatena_caecimuris	Succinic_acid	0.097002873	0.460929981	0.790004357
g_Turicimonas	Succinic_acid	-0.103955298	0.42927064	0.775534224
s_Turicimonas_muris	Succinic_acid	-0.103955298	0.42927064	0.775534224
g_Desulfovibrio	Succinic_acid	-0.1208485	0.357690913	0.742009257
g_Helicobacter	Succinic_acid	-0.117690689	0.370483003	0.749418992
s_Helicobacter_apodemus	Succinic_acid	-0.069590299	0.59725918	0.855937296
s_Helicobacter_cinaedi	Succinic_acid	-0.145679883	0.266727043	0.6767429
s_Helicobacter_hepaticus	Succinic_acid	0.015349869	0.907331403	0.973288661
s_Helicobacter_typhlonius	Succinic_acid	0.014081285	0.914960381	0.974270757
g_Akkermansia	Succinic_acid	0.012663344	0.923496561	0.976161698
s_Akkermansia_muciniphila	Succinic_acid	0.012663344	0.923496561	0.976161698
g_Bifidobacterium	Taurine	-0.187026271	0.152463238	0.561341772
s_Bifidobacterium_pseudolongum	Taurine	-0.158139897	0.227513217	0.640592925
g_Curtobacterium	Taurine	-0.196943269	0.131493172	0.534712877
s_Curtobacterium_flaccumfaciens	Taurine	-0.196943269	0.131493172	0.534712877
g_Adlercreutzia	Taurine	-0.273112483	0.034743167	0.324693898
s_Adlercreutzia_equolifaciens	Taurine	-0.2284037	0.079212459	0.436957382
s_Adlercreutzia_hattorii	Taurine	-0.124287215	0.344073072	0.732070072
s_Bacteroides_caccae	Taurine	0.118166702	0.368537199	0.748235694
s_Bacteroides_caecimuris	Taurine	0.210579839	0.106311095	0.49639917
s_Bacteroides_fragilis	Taurine	0.191975186	0.141708402	0.548214128
s_Bacteroides_intestinalis	Taurine	-0.190318999	0.145242455	0.552746176
s_Bacteroides_luhongzhouii	Taurine	0.064993227	0.621753103	0.867611609
s_Bacteroides_ovatus	Taurine	0.052769615	0.688838083	0.898047976
s_Bacteroides_sp._CBA7301	Taurine	0.017228639	0.896048385	0.970724517
s_Bacteroides_thetaiotaomicron	Taurine	0.100375362	0.445416422	0.782316382
s_Bacteroides_xylanisolvens	Taurine	0.210193488	0.106969125	0.496622531
s_Bacteroides_zhangwenhongii	Taurine	-0.012931932	0.921878941	0.975704475
s_Phocaeicola_dorei	Taurine	0.076126271	0.563191785	0.840532748
g_Duncaniella	Taurine	0.204098097	0.117771652	0.517482035
s_Duncaniella_dubosii	Taurine	0.282708426	0.028622665	0.301210325
g_Muribaculum	Taurine	-0.061529622	0.640483113	0.87623734
s_Muribaculum_gordoncarteri	Taurine	-0.063650099	0.628988855	0.87110727
s_Muribaculum_intestinale	Taurine	0.065523968	0.618903616	0.866305613
g_Sodaliphilus	Taurine	-0.061989834	0.637981219	0.874722529
s_Sodaliphilus_pleomorphus	Taurine	-0.061989834	0.637981219	0.874722529
g_Odoribacter	Taurine	0.189756484	0.14645761	0.554030235
s_Odoribacter_splanchnicus	Taurine	0.189756484	0.14645761	0.554030235
g_Prevotella	Taurine	0.074097615	0.573667601	0.845206295
s_Alistipes_communis	Taurine	0.26673459	0.039384998	0.342136717
s_Alistipes_dispar	Taurine	0.249214688	0.054830422	0.383004663
s_Alistipes_finegoldii	Taurine	0.237372575	0.067820269	0.411300013
s_Alistipes_onderdonkii	Taurine	0.280761191	0.029785558	0.305502896
s_Alistipes_senegalensis	Taurine	0.148533682	0.257369422	0.670883195
s_Alistipes_shahii	Taurine	0.112443294	0.392342299	0.761868875
s_Parabacteroides_goldsteinii	Taurine	0.091105852	0.488749242	0.803037744
s_Parabacteroides_johnsonii	Taurine	0.098828065	0.45249778	0.78627679
s_Parabacteroides_merdae	Taurine	0.025211251	0.848362778	0.956485951
g_Mucispirillum	Taurine	0.242121129	0.062343128	0.397698168
s_Mucispirillum_schaedleri	Taurine	0.242121129	0.062343128	0.397698168
g_Staphylococcus	Taurine	-0.18300223	0.161644884	0.571805675
g_Enterococcus	Taurine	0.073080881	0.578951536	0.846905945
